step,id,x,y,gx,gy
128,10,-1,-1,-1,-1
128,11,-1,-1,-1,-1
128,12,-1,-1,-1,-1
128,13,-1,-1,-1,-1
128,14,-1,-1,-1,-1
128,15,-1,-1,-1,-1
128,16,-1,-1,-1,-1
128,17,-1,-1,-1,-1
128,18,-1,-1,-1,-1
128,19,-1,-1,-1,-1
128,20,-1,-1,-1,-1
128,21,-1,-1,-1,-1
128,22,-1,-1,-1,-1
128,23,17,4,1,0
128,24,-1,-1,-1,-1
128,25,-1,-1,-1,-1
128,26,15,17,1,15
128,27,-1,-1,-1,-1
128,28,-1,-1,-1,-1
128,29,-1,-1,-1,-1
129,0,-1,-1,-1,-1
129,1,-1,-1,-1,-1
129,2,-1,-1,-1,-1
129,3,-1,-1,-1,-1
129,4,-1,-1,-1,-1
129,5,-1,-1,-1,-1
129,6,-1,-1,-1,-1
129,7,-1,-1,-1,-1
129,8,-1,-1,-1,-1
129,9,-1,-1,-1,-1
129,10,-1,-1,-1,-1
129,11,-1,-1,-1,-1
129,12,-1,-1,-1,-1
129,13,-1,-1,-1,-1
129,14,-1,-1,-1,-1
129,15,-1,-1,-1,-1
129,16,-1,-1,-1,-1
129,17,-1,-1,-1,-1
129,18,-1,-1,-1,-1
129,19,-1,-1,-1,-1
129,20,-1,-1,-1,-1
129,21,-1,-1,-1,-1
129,22,-1,-1,-1,-1
129,23,17,3,1,0
129,24,-1,-1,-1,-1
129,25,-1,-1,-1,-1
129,26,14,17,1,15
129,27,-1,-1,-1,-1
129,28,-1,-1,-1,-1
129,29,-1,-1,-1,-1
130,0,-1,-1,-1,-1
130,1,-1,-1,-1,-1
130,2,-1,-1,-1,-1
130,3,-1,-1,-1,-1
130,4,-1,-1,-1,-1
130,5,-1,-1,-1,-1
130,6,-1,-1,-1,-1
130,7,-1,-1,-1,-1
130,8,-1,-1,-1,-1
130,9,-1,-1,-1,-1
130,10,-1,-1,-1,-1
130,11,-1,-1,-1,-1
130,12,-1,-1,-1,-1
130,13,-1,-1,-1,-1
130,14,-1,-1,-1,-1
130,15,-1,-1,-1,-1
130,16,-1,-1,-1,-1
130,17,-1,-1,-1,-1
130,18,-1,-1,-1,-1
130,19,-1,-1,-1,-1
130,20,-1,-1,-1,-1
130,21,-1,-1,-1,-1
130,22,-1,-1,-1,-1
130,23,17,2,1,0
130,24,-1,-1,-1,-1
130,25,-1,-1,-1,-1
130,26,13,17,1,15
130,27,-1,-1,-1,-1
130,28,-1,-1,-1,-1
130,29,-1,-1,-1,-1
131,0,-1,-1,-1,-1
131,1,-1,-1,-1,-1
131,2,-1,-1,-1,-1
131,3,-1,-1,-1,-1
131,4,-1,-1,-1,-1
131,5,-1,-1,-1,-1
131,6,-1,-1,-1,-1
131,7,-1,-1,-1,-1
131,8,-1,-1,-1,-1
131,9,-1,-1,-1,-1
131,10,-1,-1,-1,-1
131,11,-1,-1,-1,-1
131,12,-1,-1,-1,-1
131,13,-1,-1,-1,-1
131,14,-1,-1,-1,-1
131,15,-1,-1,-1,-1
131,16,-1,-1,-1,-1
131,17,-1,-1,-1,-1
131,18,-1,-1,-1,-1
131,19,-1,-1,-1,-1
131,20,-1,-1,-1,-1
131,21,-1,-1,-1,-1
131,22,-1,-1,-1,-1
131,23,17,1,1,0
131,24,-1,-1,-1,-1
131,25,-1,-1,-1,-1
131,26,12,17,1,15
131,27,-1,-1,-1,-1
131,28,-1,-1,-1,-1
131,29,-1,-1,-1,-1
132,0,-1,-1,-1,-1
132,1,-1,-1,-1,-1
132,2,-1,-1,-1,-1
132,3,-1,-1,-1,-1
132,4,-1,-1,-1,-1
132,5,-1,-1,-1,-1
132,6,-1,-1,-1,-1
132,7,-1,-1,-1,-1
132,8,-1,-1,-1,-1
132,9,-1,-1,-1,-1
132,10,-1,-1,-1,-1
132,11,-1,-1,-1,-1
132,12,-1,-1,-1,-1
132,13,-1,-1,-1,-1
132,14,-1,-1,-1,-1
132,15,-1,-1,-1,-1
132,16,-1,-1,-1,-1
132,17,-1,-1,-1,-1
132,18,-1,-1,-1,-1
132,19,-1,-1,-1,-1
132,20,-1,-1,-1,-1
132,21,-1,-1,-1,-1
132,22,-1,-1,-1,-1
132,23,16,1,1,0
132,24,-1,-1,-1,-1
132,25,-1,-1,-1,-1
132,26,11,17,1,15
132,27,-1,-1,-1,-1
132,28,-1,-1,-1,-1
132,29,-1,-1,-1,-1
133,0,-1,-1,-1,-1
133,1,-1,-1,-1,-1
133,2,-1,-1,-1,-1
133,3,-1,-1,-1,-1
133,4,-1,-1,-1,-1
133,5,-1,-1,-1,-1
133,6,-1,-1,-1,-1
133,7,-1,-1,-1,-1
133,8,-1,-1,-1,-1
133,9,-1,-1,-1,-1
133,10,-1,-1,-1,-1
133,11,-1,-1,-1,-1
133,12,-1,-1,-1,-1
133,13,-1,-1,-1,-1
133,14,-1,-1,-1,-1
133,15,-1,-1,-1,-1
133,16,-1,-1,-1,-1
133,17,-1,-1,-1,-1
133,18,-1,-1,-1,-1
133,19,-1,-1,-1,-1
133,20,-1,-1,-1,-1
133,21,-1,-1,-1,-1
133,22,-1,-1,-1,-1
133,23,16,0,1,0
133,24,-1,-1,-1,-1
133,25,-1,-1,-1,-1
133,26,10,17,1,15
133,27,-1,-1,-1,-1
133,28,-1,-1,-1,-1
133,29,-1,-1,-1,-1
134,0,-1,-1,-1,-1
134,1,-1,-1,-1,-1
134,2,-1,-1,-1,-1
134,3,-1,-1,-1,-1
134,4,-1,-1,-1,-1
134,5,-1,-1,-1,-1
134,6,-1,-1,-1,-1
134,7,-1,-1,-1,-1
134,8,-1,-1,-1,-1
134,9,-1,-1,-1,-1
134,10,-1,-1,-1,-1
134,11,-1,-1,-1,-1
134,12,-1,-1,-1,-1
134,13,-1,-1,-1,-1
134,14,-1,-1,-1,-1
134,15,-1,-1,-1,-1
134,16,-1,-1,-1,-1
134,17,-1,-1,-1,-1
134,18,-1,-1,-1,-1
134,19,-1,-1,-1,-1
134,20,-1,-1,-1,-1
134,21,-1,-1,-1,-1
134,22,-1,-1,-1,-1
134,23,15,0,1,0
134,24,-1,-1,-1,-1
134,25,-1,-1,-1,-1
134,26,9,17,1,15
134,27,-1,-1,-1,-1
134,28,-1,-1,-1,-1
134,29,-1,-1,-1,-1
135,0,-1,-1,-1,-1
135,1,-1,-1,-1,-1
135,2,-1,-1,-1,-1
135,3,-1,-1,-1,-1
135,4,-1,-1,-1,-1
135,5,-1,-1,-1,-1
135,6,-1,-1,-1,-1
135,7,-1,-1,-1,-1
135,8,-1,-1,-1,-1
135,9,-1,-1,-1,-1
135,10,-1,-1,-1,-1
135,11,-1,-1,-1,-1
135,12,-1,-1,-1,-1
135,13,-1,-1,-1,-1
135,14,-1,-1,-1,-1
135,15,-1,-1,-1,-1
135,16,-1,-1,-1,-1
135,17,-1,-1,-1,-1
135,18,-1,-1,-1,-1
135,19,-1,-1,-1,-1
135,20,-1,-1,-1,-1
135,21,-1,-1,-1,-1
135,22,-1,-1,-1,-1
135,23,14,0,1,0
135,24,-1,-1,-1,-1
135,25,-1,-1,-1,-1
135,26,8,17,1,15
135,27,-1,-1,-1,-1
135,28,-1,-1,-1,-1
135,29,-1,-1,-1,-1
136,0,-1,-1,-1,-1
136,1,-1,-1,-1,-1
136,2,-1,-1,-1,-1
136,3,-1,-1,-1,-1
136,4,-1,-1,-1,-1
136,5,-1,-1,-1,-1
136,6,-1,-1,-1,-1
136,7,-1,-1,-1,-1
136,8,-1,-1,-1,-1
136,9,-1,-1,-1,-1
136,10,-1,-1,-1,-1
136,11,-1,-1,-1,-1
136,12,-1,-1,-1,-1
136,13,-1,-1,-1,-1
136,14,-1,-1,-1,-1
136,15,-1,-1,-1,-1
136,16,-1,-1,-1,-1
136,17,-1,-1,-1,-1
136,18,-1,-1,-1,-1
136,19,-1,-1,-1,-1
136,20,-1,-1,-1,-1
136,21,-1,-1,-1,-1
136,22,-1,-1,-1,-1
136,23,13,0,1,0
136,24,-1,-1,-1,-1
136,25,-1,-1,-1,-1
136,26,7,17,1,15
136,27,-1,-1,-1,-1
136,28,-1,-1,-1,-1
136,29,-1,-1,-1,-1
137,0,-1,-1,-1,-1
137,1,-1,-1,-1,-1
137,2,-1,-1,-1,-1
137,3,-1,-1,-1,-1
137,4,-1,-1,-1,-1
137,5,-1,-1,-1,-1
137,6,-1,-1,-1,-1
137,7,-1,-1,-1,-1
137,8,-1,-1,-1,-1
137,9,-1,-1,-1,-1
137,10,-1,-1,-1,-1
137,11,-1,-1,-1,-1
137,12,-1,-1,-1,-1
137,13,-1,-1,-1,-1
137,14,-1,-1,-1,-1
137,15,-1,-1,-1,-1
137,16,-1,-1,-1,-1
137,17,-1,-1,-1,-1
137,18,-1,-1,-1,-1
137,19,-1,-1,-1,-1
137,20,-1,-1,-1,-1
137,21,-1,-1,-1,-1
137,22,-1,-1,-1,-1
137,23,12,0,1,0
137,24,-1,-1,-1,-1
137,25,-1,-1,-1,-1
137,26,6,17,1,15
137,27,-1,-1,-1,-1
137,28,-1,-1,-1,-1
137,29,-1,-1,-1,-1
138,0,-1,-1,-1,-1
138,1,-1,-1,-1,-1
138,2,-1,-1,-1,-1
138,3,-1,-1,-1,-1
138,4,-1,-1,-1,-1
138,5,-1,-1,-1,-1
138,6,-1,-1,-1,-1
138,7,-1,-1,-1,-1
138,8,-1,-1,-1,-1
138,9,-1,-1,-1,-1
138,10,-1,-1,-1,-1
138,11,-1,-1,-1,-1
138,12,-1,-1,-1,-1
138,13,-1,-1,-1,-1
138,14,-1,-1,-1,-1
138,15,-1,-1,-1,-1
138,16,-1,-1,-1,-1
138,17,-1,-1,-1,-1
138,18,-1,-1,-1,-1
138,19,-1,-1,-1,-1
138,20,-1,-1,-1,-1
138,21,-1,-1,-1,-1
138,22,-1,-1,-1,-1
138,23,11,0,1,0
138,24,-1,-1,-1,-1
138,25,-1,-1,-1,-1
138,26,5,17,1,15
138,27,-1,-1,-1,-1
138,28,-1,-1,-1,-1
138,29,-1,-1,-1,-1
139,0,-1,-1,-1,-1
139,1,-1,-1,-1,-1
139,2,-1,-1,-1,-1
139,3,-1,-1,-1,-1
139,4,-1,-1,-1,-1
139,5,-1,-1,-1,-1
139,6,-1,-1,-1,-1
139,7,-1,-1,-1,-1
139,8,-1,-1,-1,-1
139,9,-1,-1,-1,-1
139,10,-1,-1,-1,-1
139,11,-1,-1,-1,-1
139,12,-1,-1,-1,-1
139,13,-1,-1,-1,-1
139,14,-1,-1,-1,-1
139,15,-1,-1,-1,-1
139,16,-1,-1,-1,-1
139,17,-1,-1,-1,-1
139,18,-1,-1,-1,-1
139,19,-1,-1,-1,-1
139,20,-1,-1,-1,-1
139,21,-1,-1,-1,-1
139,22,-1,-1,-1,-1
139,23,10,0,1,0
139,24,-1,-1,-1,-1
139,25,-1,-1,-1,-1
139,26,4,17,1,15
139,27,-1,-1,-1,-1
139,28,-1,-1,-1,-1
139,29,-1,-1,-1,-1
140,0,-1,-1,-1,-1
140,1,-1,-1,-1,-1
140,2,-1,-1,-1,-1
140,3,-1,-1,-1,-1
140,4,-1,-1,-1,-1
140,5,-1,-1,-1,-1
140,6,-1,-1,-1,-1
140,7,-1,-1,-1,-1
140,8,-1,-1,-1,-1
140,9,-1,-1,-1,-1
140,10,-1,-1,-1,-1
140,11,-1,-1,-1,-1
140,12,-1,-1,-1,-1
140,13,-1,-1,-1,-1
140,14,-1,-1,-1,-1
140,15,-1,-1,-1,-1
140,16,-1,-1,-1,-1
140,17,-1,-1,-1,-1
140,18,-1,-1,-1,-1
140,19,-1,-1,-1,-1
140,20,-1,-1,-1,-1
140,21,-1,-1,-1,-1
140,22,-1,-1,-1,-1
140,23,9,0,1,0
140,24,-1,-1,-1,-1
140,25,-1,-1,-1,-1
140,26,3,17,1,15
140,27,-1,-1,-1,-1
140,28,-1,-1,-1,-1
140,29,-1,-1,-1,-1
141,0,-1,-1,-1,-1
141,1,-1,-1,-1,-1
141,2,-1,-1,-1,-1
141,3,-1,-1,-1,-1
141,4,-1,-1,-1,-1
141,5,-1,-1,-1,-1
141,6,-1,-1,-1,-1
141,7,-1,-1,-1,-1
141,8,-1,-1,-1,-1
141,9,-1,-1,-1,-1
141,10,-1,-1,-1,-1
141,11,-1,-1,-1,-1
141,12,-1,-1,-1,-1
141,13,-1,-1,-1,-1
141,14,-1,-1,-1,-1
141,15,-1,-1,-1,-1
141,16,-1,-1,-1,-1
141,17,-1,-1,-1,-1
141,18,-1,-1,-1,-1
141,19,-1,-1,-1,-1
141,20,-1,-1,-1,-1
141,21,-1,-1,-1,-1
141,22,-1,-1,-1,-1
141,23,8,0,1,0
141,24,-1,-1,-1,-1
141,25,-1,-1,-1,-1
141,26,2,17,1,15
141,27,-1,-1,-1,-1
141,28,-1,-1,-1,-1
141,29,-1,-1,-1,-1
142,0,-1,-1,-1,-1
142,1,-1,-1,-1,-1
142,2,-1,-1,-1,-1
142,3,-1,-1,-1,-1
142,4,-1,-1,-1,-1
142,5,-1,-1,-1,-1
142,6,-1,-1,-1,-1
142,7,-1,-1,-1,-1
142,8,-1,-1,-1,-1
142,9,-1,-1,-1,-1
142,10,-1,-1,-1,-1
142,11,-1,-1,-1,-1
142,12,-1,-1,-1,-1
142,13,-1,-1,-1,-1
142,14,-1,-1,-1,-1
142,15,-1,-1,-1,-1
142,16,-1,-1,-1,-1
142,17,-1,-1,-1,-1
142,18,-1,-1,-1,-1
142,19,-1,-1,-1,-1
142,20,-1,-1,-1,-1
142,21,-1,-1,-1,-1
142,22,-1,-1,-1,-1
142,23,7,0,1,0
142,24,-1,-1,-1,-1
142,25,-1,-1,-1,-1
142,26,1,17,1,15
142,27,-1,-1,-1,-1
142,28,-1,-1,-1,-1
142,29,-1,-1,-1,-1
143,0,-1,-1,-1,-1
143,1,-1,-1,-1,-1
143,2,-1,-1,-1,-1
143,3,-1,-1,-1,-1
143,4,-1,-1,-1,-1
143,5,-1,-1,-1,-1
143,6,-1,-1,-1,-1
143,7,-1,-1,-1,-1
143,8,-1,-1,-1,-1
143,9,-1,-1,-1,-1
143,10,-1,-1,-1,-1
143,11,-1,-1,-1,-1
143,12,-1,-1,-1,-1
143,13,-1,-1,-1,-1
143,14,-1,-1,-1,-1
143,15,-1,-1,-1,-1
143,16,-1,-1,-1,-1
143,17,-1,-1,-1,-1
143,18,-1,-1,-1,-1
143,19,-1,-1,-1,-1
143,20,-1,-1,-1,-1
143,21,-1,-1,-1,-1
143,22,-1,-1,-1,-1
143,23,6,0,1,0
143,24,-1,-1,-1,-1
143,25,-1,-1,-1,-1
143,26,1,16,1,15
143,27,-1,-1,-1,-1
143,28,-1,-1,-1,-1
143,29,-1,-1,-1,-1
144,0,-1,-1,-1,-1
144,1,-1,-1,-1,-1
144,2,-1,-1,-1,-1
144,3,-1,-1,-1,-1
144,4,-1,-1,-1,-1
144,5,-1,-1,-1,-1
144,6,-1,-1,-1,-1
144,7,-1,-1,-1,-1
144,8,-1,-1,-1,-1
144,9,-1,-1,-1,-1
144,10,-1,-1,-1,-1
144,11,-1,-1,-1,-1
144,12,-1,-1,-1,-1
144,13,-1,-1,-1,-1
144,14,-1,-1,-1,-1
144,15,-1,-1,-1,-1
144,16,-1,-1,-1,-1
144,17,-1,-1,-1,-1
144,18,-1,-1,-1,-1
144,19,-1,-1,-1,-1
144,20,-1,-1,-1,-1
144,21,-1,-1,-1,-1
144,22,-1,-1,-1,-1
144,23,5,0,1,0
144,24,-1,-1,-1,-1
144,25,-1,-1,-1,-1
144,26,1,15,1,15
144,27,-1,-1,-1,-1
144,28,-1,-1,-1,-1
144,29,-1,-1,-1,-1
145,0,-1,-1,-1,-1
145,1,-1,-1,-1,-1
145,2,-1,-1,-1,-1
145,3,-1,-1,-1,-1
145,4,-1,-1,-1,-1
145,5,-1,-1,-1,-1
145,6,-1,-1,-1,-1
145,7,-1,-1,-1,-1
145,8,-1,-1,-1,-1
145,9,-1,-1,-1,-1
145,10,-1,-1,-1,-1
145,11,-1,-1,-1,-1
145,12,-1,-1,-1,-1
145,13,-1,-1,-1,-1
145,14,-1,-1,-1,-1
145,15,-1,-1,-1,-1
145,16,-1,-1,-1,-1
145,17,-1,-1,-1,-1
145,18,-1,-1,-1,-1
145,19,-1,-1,-1,-1
145,20,-1,-1,-1,-1
145,21,-1,-1,-1,-1
145,22,-1,-1,-1,-1
145,23,4,0,1,0
145,24,-1,-1,-1,-1
145,25,-1,-1,-1,-1
145,26,-1,-1,-1,-1
145,27,-1,-1,-1,-1
145,28,-1,-1,-1,-1
145,29,-1,-1,-1,-1
146,0,-1,-1,-1,-1
146,1,-1,-1,-1,-1
146,2,-1,-1,-1,-1
146,3,-1,-1,-1,-1
146,4,-1,-1,-1,-1
146,5,-1,-1,-1,-1
146,6,-1,-1,-1,-1
146,7,-1,-1,-1,-1
146,8,-1,-1,-1,-1
146,9,-1,-1,-1,-1
146,10,-1,-1,-1,-1
146,11,-1,-1,-1,-1
146,12,-1,-1,-1,-1
146,13,-1,-1,-1,-1
146,14,-1,-1,-1,-1
146,15,-1,-1,-1,-1
146,16,-1,-1,-1,-1
146,17,-1,-1,-1,-1
146,18,-1,-1,-1,-1
146,19,-1,-1,-1,-1
146,20,-1,-1,-1,-1
146,21,-1,-1,-1,-1
146,22,-1,-1,-1,-1
146,23,3,0,1,0
146,24,-1,-1,-1,-1
146,25,-1,-1,-1,-1
146,26,-1,-1,-1,-1
146,27,-1,-1,-1,-1
146,28,-1,-1,-1,-1
146,29,-1,-1,-1,-1
147,0,-1,-1,-1,-1
147,1,-1,-1,-1,-1
147,2,-1,-1,-1,-1
147,3,-1,-1,-1,-1
147,4,-1,-1,-1,-1
147,5,-1,-1,-1,-1
147,6,-1,-1,-1,-1
147,7,-1,-1,-1,-1
147,8,-1,-1,-1,-1
147,9,-1,-1,-1,-1
147,10,-1,-1,-1,-1
147,11,-1,-1,-1,-1
147,12,-1,-1,-1,-1
147,13,-1,-1,-1,-1
147,14,-1,-1,-1,-1
147,15,-1,-1,-1,-1
147,16,-1,-1,-1,-1
147,17,-1,-1,-1,-1
147,18,-1,-1,-1,-1
147,19,-1,-1,-1,-1
147,20,-1,-1,-1,-1
147,21,-1,-1,-1,-1
147,22,-1,-1,-1,-1
147,23,2,0,1,0
147,24,-1,-1,-1,-1
147,25,-1,-1,-1,-1
147,26,-1,-1,-1,-1
147,27,-1,-1,-1,-1
147,28,-1,-1,-1,-1
147,29,-1,-1,-1,-1
148,0,-1,-1,-1,-1
148,1,-1,-1,-1,-1
148,2,-1,-1,-1,-1
148,3,-1,-1,-1,-1
148,4,-1,-1,-1,-1
148,5,-1,-1,-1,-1
148,6,-1,-1,-1,-1
148,7,-1,-1,-1,-1
148,8,-1,-1,-1,-1
148,9,-1,-1,-1,-1
148,10,-1,-1,-1,-1
148,11,-1,-1,-1,-1
148,12,-1,-1,-1,-1
148,13,-1,-1,-1,-1
148,14,-1,-1,-1,-1
148,15,-1,-1,-1,-1
148,16,-1,-1,-1,-1
148,17,-1,-1,-1,-1
148,18,-1,-1,-1,-1
148,19,-1,-1,-1,-1
148,20,-1,-1,-1,-1
148,21,-1,-1,-1,-1
148,22,-1,-1,-1,-1
148,23,1,0,1,0
148,24,-1,-1,-1,-1
148,25,-1,-1,-1,-1
148,26,-1,-1,-1,-1
148,27,-1,-1,-1,-1
148,28,-1,-1,-1,-1
148,29,-1,-1,-1,-1
149,0,-1,-1,-1,-1
149,1,-1,-1,-1,-1
149,2,-1,-1,-1,-1
149,3,-1,-1,-1,-1
149,4,-1,-1,-1,-1
149,5,-1,-1,-1,-1
149,6,-1,-1,-1,-1
149,7,-1,-1,-1,-1
149,8,-1,-1,-1,-1
149,9,-1,-1,-1,-1
149,10,-1,-1,-1,-1
149,11,-1,-1,-1,-1
149,12,-1,-1,-1,-1
149,13,-1,-1,-1,-1
149,14,-1,-1,-1,-1
149,15,-1,-1,-1,-1
149,16,-1,-1,-1,-1
149,17,-1,-1,-1,-1
149,18,-1,-1,-1,-1
149,19,-1,-1,-1,-1
149,20,-1,-1,-1,-1
149,21,-1,-1,-1,-1
149,22,-1,-1,-1,-1
149,23,-1,-1,-1,-1
149,24,-1,-1,-1,-1
149,25,-1,-1,-1,-1
149,26,-1,-1,-1,-1
149,27,-1,-1,-1,-1
149,28,-1,-1,-1,-1
149,29,-1,-1,-1,-1
