step,id,x,y,gx,gy,priority,battery,blocked
25,14,2,18,1,6,1,97,22
25,15,13,1,0,0,-1,92,17
25,16,6,18,2,17,2,90,15
25,17,1,2,13,11,2,95,20
25,18,1,0,17,8,2,97,22
25,19,8,1,1,3,2,90,15
25,20,19,1,13,3,1,95,20
25,21,12,1,16,1,1,93,18
25,22,-1,-1,-1,-1,-1,100,0
25,23,3,1,2,10,1,88,13
25,24,18,2,3,11,1,94,19
25,25,19,2,17,9,2,94,19
25,26,-1,-1,-1,-1,-1,100,0
25,27,7,1,7,8,0,95,20
25,28,0,1,17,8,2,96,21
25,29,4,1,10,3,2,89,14
26,0,1,17,1,6,1,75,1
26,1,4,18,2,9,2,89,15
26,2,7,2,13,12,0,95,21
26,3,5,18,1,19,0,90,16
26,4,18,18,9,18,1,74,0
26,5,2,1,11,1,2,74,0
26,6,17,18,10,6,2,95,21
26,7,3,18,17,7,1,97,23
26,8,9,2,7,3,0,89,15
26,9,-1,-1,-1,-1,-1,100,0
26,10,18,1,19,16,0,74,0
26,11,8,2,7,14,1,94,20
26,12,1,19,12,0,2,93,19
26,13,0,18,19,10,2,96,22
26,14,2,18,1,6,1,97,23
26,15,13,1,0,0,-1,92,18
26,16,6,18,2,17,2,90,16
26,17,1,2,13,11,2,95,21
26,18,1,0,17,8,2,97,23
26,19,8,1,1,3,2,90,16
26,20,19,1,13,3,1,95,21
26,21,12,1,16,1,1,93,19
26,22,-1,-1,-1,-1,-1,100,0
26,23,3,1,2,10,1,88,14
26,24,18,2,3,11,1,94,20
26,25,19,2,17,9,2,94,20
26,26,-1,-1,-1,-1,-1,100,0
26,27,7,1,7,8,0,95,21
26,28,0,1,17,8,2,96,22
26,29,4,1,10,3,2,89,15
27,0,1,18,1,6,1,74,1
27,1,4,18,2,9,2,89,16
27,2,7,2,13,12,0,95,22
27,3,5,18,1,19,0,90,17
27,4,19,18,9,18,1,73,0
27,5,1,1,11,1,2,73,0
27,6,17,18,10,6,2,95,22
27,7,3,18,17,7,1,97,24
27,8,9,2,7,3,0,89,16
27,9,-1,-1,-1,-1,-1,100,0
27,10,17,1,19,16,0,73,0
27,11,8,2,7,14,1,94,21
27,12,1,19,12,0,2,93,20
27,13,0,18,19,10,2,96,23
27,14,2,18,1,6,1,97,24
27,15,13,1,0,0,-1,92,19
27,16,6,18,2,17,2,90,17
27,17,1,2,13,11,2,95,22
27,18,1,0,17,8,2,97,24
27,19,8,1,1,3,2,90,17
27,20,19,1,13,3,1,95,22
27,21,12,1,16,1,1,93,20
27,22,-1,-1,-1,-1,-1,100,0
27,23,3,1,2,10,1,88,15
27,24,18,2,3,11,1,94,21
27,25,19,2,17,9,2,94,21
27,26,-1,-1,-1,-1,-1,100,0
27,27,7,1,7,8,0,95,22
27,28,0,1,17,8,2,96,23
27,29,4,1,10,3,2,89,16
28,0,1,17,1,6,1,73,1
28,1,4,18,2,9,2,89,17
28,2,7,2,13,12,0,95,23
28,3,5,18,1,19,0,90,18
28,4,18,18,9,18,1,72,0
28,5,2,1,11,1,2,72,0
28,6,17,18,10,6,2,95,23
28,7,3,18,17,7,1,97,25
28,8,9,2,7,3,0,89,17
28,9,-1,-1,-1,-1,-1,100,0
28,10,18,1,19,16,0,72,0
28,11,8,2,7,14,1,94,22
28,12,1,19,12,0,2,93,21
28,13,0,18,19,10,2,96,24
28,14,2,18,1,6,1,97,25
28,15,13,1,0,0,-1,92,20
28,16,6,18,2,17,2,90,18
28,17,1,2,13,11,2,95,23
28,18,1,0,17,8,2,97,25
28,19,8,1,1,3,2,90,18
28,20,19,1,13,3,1,95,23
28,21,12,1,16,1,1,93,21
28,22,-1,-1,-1,-1,-1,100,0
28,23,3,1,2,10,1,88,16
28,24,18,2,3,11,1,94,22
28,25,19,2,17,9,2,94,22
28,26,-1,-1,-1,-1,-1,100,0
28,27,7,1,7,8,0,95,23
28,28,0,1,17,8,2,96,24
28,29,4,1,10,3,2,89,17
29,0,1,18,1,6,1,72,1
29,1,4,18,2,9,2,89,18
29,2,7,2,13,12,0,95,24
29,3,5,18,1,19,0,90,19
29,4,18,19,9,18,1,71,0
29,5,1,1,11,1,2,71,0
29,6,17,18,10,6,2,95,24
29,7,3,18,17,7,1,97,26
29,8,9,2,7,3,0,89,18
29,9,-1,-1,-1,-1,-1,100,0
29,10,18,0,19,16,0,71,0
29,11,8,2,7,14,1,94,23
29,12,1,19,12,0,2,93,22
29,13,0,18,19,10,2,96,25
29,14,2,18,1,6,1,97,26
29,15,13,1,0,0,-1,92,21
29,16,6,18,2,17,2,90,19
29,17,1,2,13,11,2,95,24
29,18,1,0,17,8,2,97,26
29,19,8,1,1,3,2,90,19
29,20,19,1,13,3,1,95,24
29,21,12,1,16,1,1,93,22
29,22,-1,-1,-1,-1,-1,100,0
29,23,3,1,2,10,1,88,17
29,24,18,2,3,11,1,94,23
29,25,19,2,17,9,2,94,23
29,26,-1,-1,-1,-1,-1,100,0
29,27,7,1,7,8,0,95,24
29,28,0,1,17,8,2,96,25
29,29,4,1,10,3,2,89,18
30,0,1,17,1,6,1,71,1
30,1,4,18,2,9,2,89,19
30,2,7,2,13,12,0,95,25
30,3,5,18,1,19,0,90,20
30,4,18,18,9,18,1,70,0
30,5,2,1,11,1,2,70,0
30,6,17,18,10,6,2,95,25
30,7,3,18,17,7,1,97,27
30,8,9,2,7,3,0,89,19
30,9,-1,-1,-1,-1,-1,100,0
30,10,18,1,19,16,0,70,0
30,11,8,2,7,14,1,94,24
30,12,1,19,12,0,2,93,23
30,13,0,18,19,10,2,96,26
30,14,2,18,1,6,1,97,27
30,15,13,1,0,0,-1,92,22
30,16,6,18,2,17,2,90,20
30,17,1,2,13,11,2,95,25
30,18,1,0,17,8,2,97,27
30,19,8,1,1,3,2,90,20
30,20,19,1,13,3,1,95,25
30,21,12,1,16,1,1,93,23
30,22,-1,-1,-1,-1,-1,100,0
30,23,3,1,2,10,1,88,18
30,24,18,2,3,11,1,94,24
30,25,19,2,17,9,2,94,24
30,26,-1,-1,-1,-1,-1,100,0
30,27,7,1,7,8,0,95,25
30,28,0,1,17,8,2,96,26
30,29,4,1,10,3,2,89,19
31,0,1,18,1,6,1,70,1
31,1,4,18,2,9,2,89,20
31,2,7,2,13,12,0,95,26
31,3,5,18,1,19,0,90,21
31,4,18,19,9,18,1,69,0
31,5,1,1,11,1,2,69,0
31,6,17,18,10,6,2,95,26
31,7,3,18,17,7,1,97,28
31,8,9,2,7,3,0,89,20
31,9,-1,-1,-1,-1,-1,100,0
31,10,18,0,19,16,0,69,0
31,11,8,2,7,14,1,94,25
31,12,1,19,12,0,2,93,24
31,13,0,18,19,10,2,96,27
31,14,2,18,1,6,1,97,28
31,15,13,1,0,0,-1,92,23
31,16,6,18,2,17,2,90,21
31,17,1,2,13,11,2,95,26
31,18,1,0,17,8,2,97,28
31,19,8,1,1,3,2,90,21
31,20,19,1,13,3,1,95,26
31,21,12,1,16,1,1,93,24
31,22,-1,-1,-1,-1,-1,100,0
31,23,3,1,2,10,1,88,19
31,24,18,2,3,11,1,94,25
31,25,19,2,17,9,2,94,25
31,26,-1,-1,-1,-1,-1,100,0
31,27,7,1,7,8,0,95,26
31,28,0,1,17,8,2,96,27
31,29,4,1,10,3,2,89,20
32,0,1,17,1,6,1,69,1
32,1,4,18,2,9,2,89,21
32,2,7,2,13,12,0,95,27
32,3,5,18,1,19,0,90,22
32,4,18,18,9,18,1,68,0
32,5,2,1,11,1,2,68,0
32,6,17,18,10,6,2,95,27
32,7,3,18,17,7,1,97,29
32,8,9,2,7,3,0,89,21
32,9,-1,-1,-1,-1,-1,100,0
32,10,18,1,19,16,0,68,0
32,11,8,2,7,14,1,94,26
32,12,1,19,12,0,2,93,25
32,13,0,18,19,10,2,96,28
32,14,2,18,1,6,1,97,29
32,15,13,1,0,0,-1,92,24
32,16,6,18,2,17,2,90,22
32,17,1,2,13,11,2,95,27
32,18,1,0,17,8,2,97,29
32,19,8,1,1,3,2,90,22
32,20,19,1,13,3,1,95,27
32,21,12,1,16,1,1,93,25
32,22,-1,-1,-1,-1,-1,100,0
32,23,3,1,2,10,1,88,20
32,24,18,2,3,11,1,94,26
32,25,19,2,17,9,2,94,26
32,26,-1,-1,-1,-1,-1,100,0
32,27,7,1,7,8,0,95,27
32,28,0,1,17,8,2,96,28
32,29,4,1,10,3,2,89,21
33,0,1,18,1,6,1,68,1
33,1,4,18,2,9,2,89,22
33,2,7,2,13,12,0,95,28
33,3,5,18,1,19,0,90,23
33,4,18,19,9,18,1,67,0
33,5,1,1,11,1,2,67,0
33,6,17,18,10,6,2,95,28
33,7,3,18,17,7,1,97,30
33,8,9,2,7,3,0,89,22
33,9,-1,-1,-1,-1,-1,100,0
33,10,17,1,19,16,0,67,0
33,11,8,2,7,14,1,94,27
33,12,1,19,12,0,2,93,26
33,13,0,18,19,10,2,96,29
33,14,2,18,1,6,1,97,30
33,15,13,1,0,0,-1,92,25
33,16,6,18,2,17,2,90,23
33,17,1,2,13,11,2,95,28
33,18,1,0,17,8,2,97,30
33,19,8,1,1,3,2,90,23
33,20,19,1,13,3,1,95,28
33,21,12,1,16,1,1,93,26
33,22,-1,-1,-1,-1,-1,100,0
33,23,3,1,2,10,1,88,21
33,24,18,2,3,11,1,94,27
33,25,19,2,17,9,2,94,27
33,26,-1,-1,-1,-1,-1,100,0
33,27,7,1,7,8,0,95,28
33,28,0,1,17,8,2,96,29
33,29,4,1,10,3,2,89,22
34,0,1,17,1,6,1,67,1
34,1,4,18,2,9,2,89,23
34,2,7,2,13,12,0,95,29
34,3,5,18,1,19,0,90,24
34,4,18,18,9,18,1,66,0
34,5,2,1,11,1,2,66,0
34,6,17,18,10,6,2,95,29
34,7,3,18,17,7,1,97,31
34,8,9,2,7,3,0,89,23
34,9,-1,-1,-1,-1,-1,100,0
34,10,18,1,19,16,0,66,0
34,11,8,2,7,14,1,94,28
34,12,1,19,12,0,2,93,27
34,13,0,18,19,10,2,96,30
34,14,2,18,1,6,1,97,31
34,15,13,1,0,0,-1,92,26
34,16,6,18,2,17,2,90,24
34,17,1,2,13,11,2,95,29
34,18,1,0,17,8,2,97,31
34,19,8,1,1,3,2,90,24
34,20,19,1,13,3,1,95,29
34,21,12,1,16,1,1,93,27
34,22,-1,-1,-1,-1,-1,100,0
34,23,3,1,2,10,1,88,22
34,24,18,2,3,11,1,94,28
34,25,19,2,17,9,2,94,28
34,26,-1,-1,-1,-1,-1,100,0
34,27,7,1,7,8,0,95,29
34,28,0,1,17,8,2,96,30
34,29,4,1,10,3,2,89,23
35,0,1,18,1,6,1,66,1
35,1,4,18,2,9,2,89,24
35,2,7,2,13,12,0,95,30
35,3,5,18,1,19,0,90,25
35,4,19,18,9,18,1,65,0
35,5,1,1,11,1,2,65,0
35,6,17,18,10,6,2,95,30
35,7,3,18,17,7,1,97,32
35,8,9,2,7,3,0,89,24
35,9,-1,-1,-1,-1,-1,100,0
35,10,18,0,19,16,0,65,0
35,11,8,2,7,14,1,94,29
35,12,1,19,12,0,2,93,28
35,13,0,18,19,10,2,96,31
35,14,2,18,1,6,1,97,32
35,15,13,1,0,0,-1,92,27
35,16,6,18,2,17,2,90,25
35,17,1,2,13,11,2,95,30
35,18,1,0,17,8,2,97,32
35,19,8,1,1,3,2,90,25
35,20,19,1,13,3,1,95,30
35,21,12,1,16,1,1,93,28
35,22,-1,-1,-1,-1,-1,100,0
35,23,3,1,2,10,1,88,23
35,24,18,2,3,11,1,94,29
35,25,19,2,17,9,2,94,29
35,26,-1,-1,-1,-1,-1,100,0
35,27,7,1,7,8,0,95,30
35,28,0,1,17,8,2,96,31
35,29,4,1,10,3,2,89,24
36,0,1,17,1,6,1,65,1
36,1,4,18,2,9,2,89,25
36,2,7,2,13,12,0,95,31
36,3,5,18,1,19,0,90,26
36,4,18,18,9,18,1,64,0
36,5,2,1,11,1,2,64,0
36,6,17,18,10,6,2,95,31
36,7,3,18,17,7,1,97,33
36,8,9,2,7,3,0,89,25
36,9,-1,-1,-1,-1,-1,100,0
36,10,18,1,19,16,0,64,0
36,11,8,2,7,14,1,94,30
36,12,1,19,12,0,2,93,29
36,13,0,18,19,10,2,96,32
36,14,2,18,1,6,1,97,33
36,15,13,1,0,0,-1,92,28
36,16,6,18,2,17,2,90,26
36,17,1,2,13,11,2,95,31
36,18,1,0,17,8,2,97,33
36,19,8,1,1,3,2,90,26
36,20,19,1,13,3,1,95,31
36,21,12,1,16,1,1,93,29
36,22,-1,-1,-1,-1,-1,100,0
36,23,3,1,2,10,1,88,24
36,24,18,2,3,11,1,94,30
36,25,19,2,17,9,2,94,30
36,26,-1,-1,-1,-1,-1,100,0
36,27,7,1,7,8,0,95,31
36,28,0,1,17,8,2,96,32
36,29,4,1,10,3,2,89,25
37,0,1,18,1,6,1,64,1
37,1,4,18,2,9,2,89,26
37,2,7,2,13,12,0,95,32
37,3,5,18,1,19,0,90,27
37,4,18,19,9,18,1,63,0
37,5,1,1,11,1,2,63,0
37,6,17,18,10,6,2,95,32
37,7,3,18,17,7,1,97,34
37,8,9,2,7,3,0,89,26
37,9,-1,-1,-1,-1,-1,100,0
37,10,17,1,19,16,0,63,0
37,11,8,2,7,14,1,94,31
37,12,1,19,12,0,2,93,30
37,13,0,18,19,10,2,96,33
37,14,2,18,1,6,1,97,34
37,15,13,1,0,0,-1,92,29
37,16,6,18,2,17,2,90,27
37,17,1,2,13,11,2,95,32
37,18,1,0,17,8,2,97,34
37,19,8,1,1,3,2,90,27
37,20,19,1,13,3,1,95,32
37,21,12,1,16,1,1,93,30
37,22,-1,-1,-1,-1,-1,100,0
37,23,3,1,2,10,1,88,25
37,24,18,2,3,11,1,94,31
37,25,19,2,17,9,2,94,31
37,26,-1,-1,-1,-1,-1,100,0
37,27,7,1,7,8,0,95,32
37,28,0,1,17,8,2,96,33
37,29,4,1,10,3,2,89,26
38,0,1,17,1,6,1,63,1
38,1,4,18,2,9,2,89,27
38,2,7,2,13,12,0,95,33
38,3,5,18,1,19,0,90,28
38,4,18,18,9,18,1,62,0
38,5,2,1,11,1,2,62,0
38,6,17,18,10,6,2,95,33
38,7,3,18,17,7,1,97,35
38,8,9,2,7,3,0,89,27
38,9,-1,-1,-1,-1,-1,100,0
38,10,18,1,19,16,0,62,0
38,11,8,2,7,14,1,94,32
38,12,1,19,12,0,2,93,31
38,13,0,18,19,10,2,96,34
38,14,2,18,1,6,1,97,35
38,15,13,1,0,0,-1,92,30
38,16,6,18,2,17,2,90,28
38,17,1,2,13,11,2,95,33
38,18,1,0,17,8,2,97,35
38,19,8,1,1,3,2,90,28
38,20,19,1,13,3,1,95,33
38,21,12,1,16,1,1,93,31
38,22,-1,-1,-1,-1,-1,100,0
38,23,3,1,2,10,1,88,26
38,24,18,2,3,11,1,94,32
38,25,19,2,17,9,2,94,32
38,26,-1,-1,-1,-1,-1,100,0
38,27,7,1,7,8,0,95,33
38,28,0,1,17,8,2,96,34
38,29,4,1,10,3,2,89,27
39,0,1,18,1,6,1,62,1
39,1,4,18,2,9,2,89,28
39,2,7,2,13,12,0,95,34
39,3,5,18,1,19,0,90,29
39,4,19,18,9,18,1,61,0
39,5,1,1,11,1,2,61,0
39,6,17,18,10,6,2,95,34
39,7,3,18,17,7,1,97,36
39,8,9,2,7,3,0,89,28
39,9,-1,-1,-1,-1,-1,100,0
39,10,18,0,19,16,0,61,0
39,11,8,2,7,14,1,94,33
39,12,1,19,12,0,2,93,32
39,13,0,18,19,10,2,96,35
39,14,2,18,1,6,1,97,36
39,15,13,1,0,0,-1,92,31
39,16,6,18,2,17,2,90,29
39,17,1,2,13,11,2,95,34
39,18,1,0,17,8,2,97,36
39,19,8,1,1,3,2,90,29
39,20,19,1,13,3,1,95,34
39,21,12,1,16,1,1,93,32
39,22,-1,-1,-1,-1,-1,100,0
39,23,3,1,2,10,1,88,27
39,24,18,2,3,11,1,94,33
39,25,19,2,17,9,2,94,33
39,26,-1,-1,-1,-1,-1,100,0
39,27,7,1,7,8,0,95,34
39,28,0,1,17,8,2,96,35
39,29,4,1,10,3,2,89,28
40,0,1,17,1,6,1,61,1
40,1,4,18,2,9,2,89,29
40,2,7,2,13,12,0,95,35
40,3,5,18,1,19,0,90,30
40,4,18,18,9,18,1,60,0
40,5,2,1,11,1,2,60,0
40,6,17,18,10,6,2,95,35
40,7,3,18,17,7,1,97,37
40,8,9,2,7,3,0,89,29
40,9,-1,-1,-1,-1,-1,100,0
40,10,18,1,19,16,0,60,0
40,11,8,2,7,14,1,94,34
40,12,1,19,12,0,2,93,33
40,13,0,18,19,10,2,96,36
40,14,2,18,1,6,1,97,37
40,15,13,1,0,0,-1,92,32
40,16,6,18,2,17,2,90,30
40,17,1,2,13,11,2,95,35
40,18,1,0,17,8,2,97,37
40,19,8,1,1,3,2,90,30
40,20,19,1,13,3,1,95,35
40,21,12,1,16,1,1,93,33
40,22,-1,-1,-1,-1,-1,100,0
40,23,3,1,2,10,1,88,28
40,24,18,2,3,11,1,94,34
40,25,19,2,17,9,2,94,34
40,26,-1,-1,-1,-1,-1,100,0
40,27,7,1,7,8,0,95,35
40,28,0,1,17,8,2,96,36
40,29,4,1,10,3,2,89,29
41,0,1,18,1,6,1,60,1
41,1,4,18,2,9,2,89,30
41,2,7,2,13,12,0,95,36
41,3,5,18,1,19,0,90,31
41,4,18,19,9,18,1,59,0
41,5,1,1,11,1,2,59,0
41,6,17,18,10,6,2,95,36
41,7,3,18,17,7,1,97,38
41,8,9,2,7,3,0,89,30
41,9,-1,-1,-1,-1,-1,100,0
41,10,18,0,19,16,0,59,0
41,11,8,2,7,14,1,94,35
41,12,1,19,12,0,2,93,34
41,13,0,18,19,10,2,96,37
41,14,2,18,1,6,1,97,38
41,15,13,1,0,0,-1,92,33
41,16,6,18,2,17,2,90,31
41,17,1,2,13,11,2,95,36
41,18,1,0,17,8,2,97,38
41,19,8,1,1,3,2,90,31
41,20,19,1,13,3,1,95,36
41,21,12,1,16,1,1,93,34
41,22,-1,-1,-1,-1,-1,100,0
41,23,3,1,2,10,1,88,29
41,24,18,2,3,11,1,94,35
41,25,19,2,17,9,2,94,35
41,26,-1,-1,-1,-1,-1,100,0
41,27,7,1,7,8,0,95,36
41,28,0,1,17,8,2,96,37
41,29,4,1,10,3,2,89,30
42,0,1,17,1,6,1,59,1
42,1,4,18,2,9,2,89,31
42,2,7,2,13,12,0,95,37
42,3,5,18,1,19,0,90,32
42,4,18,18,9,18,1,58,0
42,5,2,1,11,1,2,58,0
42,6,17,18,10,6,2,95,37
42,7,3,18,17,7,1,97,39
42,8,9,2,7,3,0,89,31
42,9,-1,-1,-1,-1,-1,100,0
42,10,18,1,19,16,0,58,0
42,11,8,2,7,14,1,94,36
42,12,1,19,12,0,2,93,35
42,13,0,18,19,10,2,96,38
42,14,2,18,1,6,1,97,39
42,15,13,1,0,0,-1,92,34
42,16,6,18,2,17,2,90,32
42,17,1,2,13,11,2,95,37
42,18,1,0,17,8,2,97,39
42,19,8,1,1,3,2,90,32
42,20,19,1,13,3,1,95,37
42,21,12,1,16,1,1,93,35
42,22,-1,-1,-1,-1,-1,100,0
42,23,3,1,2,10,1,88,30
42,24,18,2,3,11,1,94,36
42,25,19,2,17,9,2,94,36
42,26,-1,-1,-1,-1,-1,100,0
42,27,7,1,7,8,0,95,37
42,28,0,1,17,8,2,96,38
42,29,4,1,10,3,2,89,31
43,0,1,18,1,6,1,58,1
43,1,4,18,2,9,2,89,32
43,2,7,2,13,12,0,95,38
43,3,5,18,1,19,0,90,33
43,4,18,19,9,18,1,57,0
43,5,1,1,11,1,2,57,0
43,6,17,18,10,6,2,95,38
43,7,3,18,17,7,1,97,40
43,8,9,2,7,3,0,89,32
43,9,-1,-1,-1,-1,-1,100,0
43,10,17,1,19,16,0,57,0
43,11,8,2,7,14,1,94,37
43,12,1,19,12,0,2,93,36
43,13,0,18,19,10,2,96,39
43,14,2,18,1,6,1,97,40
43,15,13,1,0,0,-1,92,35
43,16,6,18,2,17,2,90,33
43,17,1,2,13,11,2,95,38
43,18,1,0,17,8,2,97,40
43,19,8,1,1,3,2,90,33
43,20,19,1,13,3,1,95,38
43,21,12,1,16,1,1,93,36
43,22,-1,-1,-1,-1,-1,100,0
43,23,3,1,2,10,1,88,31
43,24,18,2,3,11,1,94,37
43,25,19,2,17,9,2,94,37
43,26,-1,-1,-1,-1,-1,100,0
43,27,7,1,7,8,0,95,38
43,28,0,1,17,8,2,96,39
43,29,4,1,10,3,2,89,32
44,0,1,17,1,6,1,57,1
44,1,4,18,2,9,2,89,33
44,2,7,2,13,12,0,95,39
44,3,5,18,1,19,0,90,34
44,4,18,18,9,18,1,56,0
44,5,2,1,11,1,2,56,0
44,6,17,18,10,6,2,95,39
44,7,3,18,17,7,1,97,41
44,8,9,2,7,3,0,89,33
44,9,-1,-1,-1,-1,-1,100,0
44,10,18,1,19,16,0,56,0
44,11,8,2,7,14,1,94,38
44,12,1,19,12,0,2,93,37
44,13,0,18,19,10,2,96,40
44,14,2,18,1,6,1,97,41
44,15,13,1,0,0,-1,92,36
44,16,6,18,2,17,2,90,34
44,17,1,2,13,11,2,95,39
44,18,1,0,17,8,2,97,41
44,19,8,1,1,3,2,90,34
44,20,19,1,13,3,1,95,39
44,21,12,1,16,1,1,93,37
44,22,-1,-1,-1,-1,-1,100,0
44,23,3,1,2,10,1,88,32
44,24,18,2,3,11,1,94,38
44,25,19,2,17,9,2,94,38
44,26,-1,-1,-1,-1,-1,100,0
44,27,7,1,7,8,0,95,39
44,28,0,1,17,8,2,96,40
44,29,4,1,10,3,2,89,33
45,0,1,18,1,6,1,56,1
45,1,4,18,2,9,2,89,34
45,2,7,2,13,12,0,95,40
45,3,5,18,1,19,0,90,35
45,4,19,18,9,18,1,55,0
45,5,1,1,11,1,2,55,0
45,6,17,18,10,6,2,95,40
45,7,3,18,17,7,1,97,42
45,8,9,2,7,3,0,89,34
45,9,-1,-1,-1,-1,-1,100,0
45,10,18,0,19,16,0,55,0
45,11,8,2,7,14,1,94,39
45,12,1,19,12,0,2,93,38
45,13,0,18,19,10,2,96,41
45,14,2,18,1,6,1,97,42
45,15,13,1,0,0,-1,92,37
45,16,6,18,2,17,2,90,35
45,17,1,2,13,11,2,95,40
45,18,1,0,17,8,2,97,42
45,19,8,1,1,3,2,90,35
45,20,19,1,13,3,1,95,40
45,21,12,1,16,1,1,93,38
45,22,-1,-1,-1,-1,-1,100,0
45,23,3,1,2,10,1,88,33
45,24,18,2,3,11,1,94,39
45,25,19,2,17,9,2,94,39
45,26,-1,-1,-1,-1,-1,100,0
45,27,7,1,7,8,0,95,40
45,28,0,1,17,8,2,96,41
45,29,4,1,10,3,2,89,34
46,0,1,17,1,6,1,55,1
46,1,4,18,2,9,2,89,35
46,2,7,2,13,12,0,95,41
46,3,5,18,1,19,0,90,36
46,4,18,18,9,18,1,54,0
46,5,2,1,11,1,2,54,0
46,6,17,18,10,6,2,95,41
46,7,3,18,17,7,1,97,43
46,8,9,2,7,3,0,89,35
46,9,-1,-1,-1,-1,-1,100,0
46,10,18,1,19,16,0,54,0
46,11,8,2,7,14,1,94,40
46,12,1,19,12,0,2,93,39
46,13,0,18,19,10,2,96,42
46,14,2,18,1,6,1,97,43
46,15,13,1,0,0,-1,92,38
46,16,6,18,2,17,2,90,36
46,17,1,2,13,11,2,95,41
46,18,1,0,17,8,2,97,43
46,19,8,1,1,3,2,90,36
46,20,19,1,13,3,1,95,41
46,21,12,1,16,1,1,93,39
46,22,-1,-1,-1,-1,-1,100,0
46,23,3,1,2,10,1,88,34
46,24,18,2,3,11,1,94,40
46,25,19,2,17,9,2,94,40
46,26,-1,-1,-1,-1,-1,100,0
46,27,7,1,7,8,0,95,41
46,28,0,1,17,8,2,96,42
46,29,4,1,10,3,2,89,35
47,0,1,18,1,6,1,54,1
47,1,4,18,2,9,2,89,36
47,2,7,2,13,12,0,95,42
47,3,5,18,1,19,0,90,37
47,4,19,18,9,18,1,53,0
47,5,1,1,11,1,2,53,0
47,6,17,18,10,6,2,95,42
47,7,3,18,17,7,1,97,44
47,8,9,2,7,3,0,89,36
47,9,-1,-1,-1,-1,-1,100,0
47,10,18,0,19,16,0,53,0
47,11,8,2,7,14,1,94,41
47,12,1,19,12,0,2,93,40
47,13,0,18,19,10,2,96,43
47,14,2,18,1,6,1,97,44
47,15,13,1,0,0,-1,92,39
47,16,6,18,2,17,2,90,37
47,17,1,2,13,11,2,95,42
47,18,1,0,17,8,2,97,44
47,19,8,1,1,3,2,90,37
47,20,19,1,13,3,1,95,42
47,21,12,1,16,1,1,93,40
47,22,-1,-1,-1,-1,-1,100,0
47,23,3,1,2,10,1,88,35
47,24,18,2,3,11,1,94,41
47,25,19,2,17,9,2,94,41
47,26,-1,-1,-1,-1,-1,100,0
47,27,7,1,7,8,0,95,42
47,28,0,1,17,8,2,96,43
47,29,4,1,10,3,2,89,36
48,0,1,17,1,6,1,53,1
48,1,4,18,2,9,2,89,37
48,2,7,2,13,12,0,95,43
48,3,5,18,1,19,0,90,38
48,4,18,18,9,18,1,52,0
48,5,2,1,11,1,2,52,0
48,6,17,18,10,6,2,95,43
48,7,3,18,17,7,1,97,45
48,8,9,2,7,3,0,89,37
48,9,-1,-1,-1,-1,-1,100,0
48,10,18,1,19,16,0,52,0
48,11,8,2,7,14,1,94,42
48,12,1,19,12,0,2,93,41
48,13,0,18,19,10,2,96,44
48,14,2,18,1,6,1,97,45
48,15,13,1,0,0,-1,92,40
48,16,6,18,2,17,2,90,38
48,17,1,2,13,11,2,95,43
48,18,1,0,17,8,2,97,45
48,19,8,1,1,3,2,90,38
48,20,19,1,13,3,1,95,43
48,21,12,1,16,1,1,93,41
48,22,-1,-1,-1,-1,-1,100,0
48,23,3,1,2,10,1,88,36
48,24,18,2,3,11,1,94,42
48,25,19,2,17,9,2,94,42
48,26,-1,-1,-1,-1,-1,100,0
48,27,7,1,7,8,0,95,43
48,28,0,1,17,8,2,96,44
48,29,4,1,10,3,2,89,37
49,0,1,18,1,6,1,52,1
49,1,4,18,2,9,2,89,38
49,2,7,2,13,12,0,95,44
49,3,5,18,1,19,0,90,39
49,4,18,17,9,18,1,51,0
49,5,1,1,11,1,2,51,0
49,6,17,18,10,6,2,95,44
49,7,3,18,17,7,1,97,46
49,8,9,2,7,3,0,89,38
49,9,-1,-1,-1,-1,-1,100,0
49,10,17,1,19,16,0,51,0
49,11,8,2,7,14,1,94,43
49,12,1,19,12,0,2,93,42
49,13,0,18,19,10,2,96,45
49,14,2,18,1,6,1,97,46
49,15,13,1,0,0,-1,92,41
49,16,6,18,2,17,2,90,39
49,17,1,2,13,11,2,95,44
49,18,1,0,17,8,2,97,46
49,19,8,1,1,3,2,90,39
49,20,19,1,13,3,1,95,44
49,21,12,1,16,1,1,93,42
49,22,-1,-1,-1,-1,-1,100,0
49,23,3,1,2,10,1,88,37
49,24,18,2,3,11,1,94,43
49,25,19,2,17,9,2,94,43
49,26,-1,-1,-1,-1,-1,100,0
49,27,7,1,7,8,0,95,44
49,28,0,1,17,8,2,96,45
49,29,4,1,10,3,2,89,38
50,0,1,17,1,6,1,51,1
50,1,4,18,2,9,2,89,39
50,2,7,2,13,12,0,95,45
50,3,5,18,1,19,0,90,40
50,4,18,18,9,18,1,50,0
50,5,2,1,11,1,2,50,0
50,6,17,18,10,6,2,95,45
50,7,3,18,17,7,1,97,47
50,8,9,2,7,3,0,89,39
50,9,-1,-1,-1,-1,-1,100,0
50,10,18,1,19,16,0,50,0
50,11,8,2,7,14,1,94,44
50,12,1,19,12,0,2,93,43
50,13,0,18,19,10,2,96,46
50,14,2,18,1,6,1,97,47
50,15,13,1,0,0,-1,92,42
50,16,6,18,2,17,2,90,40
50,17,1,2,13,11,2,95,45
