step,id,x,y,gx,gy
140,2,-1,-1,-1,-1
140,3,7,17,3,6
140,4,9,3,7,9
140,5,-1,-1,-1,-1
140,6,7,12,9,2
140,7,6,17,9,7
140,8,13,16,11,2
140,9,-1,-1,-1,-1
140,10,-1,-1,-1,-1
140,11,-1,-1,-1,-1
140,12,-1,-1,-1,-1
140,13,12,2,5,5
140,14,7,11,13,17
140,15,8,2,14,7
140,16,11,2,3,10
140,17,7,10,16,18
140,18,-1,-1,-1,-1
140,19,-1,-1,-1,-1
140,20,7,16,14,19
140,21,-1,-1,-1,-1
140,22,10,2,17,2
140,23,17,12,1,0
140,24,-1,-1,-1,-1
140,25,-1,-1,-1,-1
140,26,17,11,1,15
140,27,8,17,7,16
140,28,17,13,6,5
140,29,9,2,19,4
141,0,5,17,17,15
141,1,13,15,6,12
141,2,-1,-1,-1,-1
141,3,7,17,3,6
141,4,9,3,7,9
141,5,-1,-1,-1,-1
141,6,7,12,9,2
141,7,6,17,9,7
141,8,13,16,11,2
141,9,-1,-1,-1,-1
141,10,-1,-1,-1,-1
141,11,-1,-1,-1,-1
141,12,-1,-1,-1,-1
141,13,12,2,5,5
141,14,7,11,13,17
141,15,8,2,14,7
141,16,11,2,3,10
141,17,7,10,16,18
141,18,-1,-1,-1,-1
141,19,-1,-1,-1,-1
141,20,7,16,14,19
141,21,-1,-1,-1,-1
141,22,10,2,17,2
141,23,17,12,1,0
141,24,-1,-1,-1,-1
141,25,-1,-1,-1,-1
141,26,17,11,1,15
141,27,8,17,7,16
141,28,17,13,6,5
141,29,9,2,19,4
142,0,5,17,17,15
142,1,13,15,6,12
142,2,-1,-1,-1,-1
142,3,7,17,3,6
142,4,9,3,7,9
142,5,-1,-1,-1,-1
142,6,7,12,9,2
142,7,6,17,9,7
142,8,13,16,11,2
142,9,-1,-1,-1,-1
142,10,-1,-1,-1,-1
142,11,-1,-1,-1,-1
142,12,-1,-1,-1,-1
142,13,12,2,5,5
142,14,7,11,13,17
142,15,8,2,14,7
142,16,11,2,3,10
142,17,7,10,16,18
142,18,-1,-1,-1,-1
142,19,-1,-1,-1,-1
142,20,7,16,14,19
142,21,-1,-1,-1,-1
142,22,10,2,17,2
142,23,17,12,1,0
142,24,-1,-1,-1,-1
142,25,-1,-1,-1,-1
142,26,17,11,1,15
142,27,8,17,7,16
142,28,17,13,6,5
142,29,9,2,19,4
143,0,5,17,17,15
143,1,13,15,6,12
143,2,-1,-1,-1,-1
143,3,7,17,3,6
143,4,9,3,7,9
143,5,-1,-1,-1,-1
143,6,7,12,9,2
143,7,6,17,9,7
143,8,13,16,11,2
143,9,-1,-1,-1,-1
143,10,-1,-1,-1,-1
143,11,-1,-1,-1,-1
143,12,-1,-1,-1,-1
143,13,12,2,5,5
143,14,7,11,13,17
143,15,8,2,14,7
143,16,11,2,3,10
143,17,7,10,16,18
143,18,-1,-1,-1,-1
143,19,-1,-1,-1,-1
143,20,7,16,14,19
143,21,-1,-1,-1,-1
143,22,10,2,17,2
143,23,17,12,1,0
143,24,-1,-1,-1,-1
143,25,-1,-1,-1,-1
143,26,17,11,1,15
143,27,8,17,7,16
143,28,17,13,6,5
143,29,9,2,19,4
144,0,5,17,17,15
144,1,13,15,6,12
144,2,-1,-1,-1,-1
144,3,7,17,3,6
144,4,9,3,7,9
144,5,-1,-1,-1,-1
144,6,7,12,9,2
144,7,6,17,9,7
144,8,13,16,11,2
144,9,-1,-1,-1,-1
144,10,-1,-1,-1,-1
144,11,-1,-1,-1,-1
144,12,-1,-1,-1,-1
144,13,12,2,5,5
144,14,7,11,13,17
144,15,8,2,14,7
144,16,11,2,3,10
144,17,7,10,16,18
144,18,-1,-1,-1,-1
144,19,-1,-1,-1,-1
144,20,7,16,14,19
144,21,-1,-1,-1,-1
144,22,10,2,17,2
144,23,17,12,1,0
144,24,-1,-1,-1,-1
144,25,-1,-1,-1,-1
144,26,17,11,1,15
144,27,8,17,7,16
144,28,17,13,6,5
144,29,9,2,19,4
145,0,5,17,17,15
145,1,13,15,6,12
145,2,-1,-1,-1,-1
145,3,7,17,3,6
145,4,9,3,7,9
145,5,-1,-1,-1,-1
145,6,7,12,9,2
145,7,6,17,9,7
145,8,13,16,11,2
145,9,-1,-1,-1,-1
145,10,-1,-1,-1,-1
145,11,-1,-1,-1,-1
145,12,-1,-1,-1,-1
145,13,12,2,5,5
145,14,7,11,13,17
145,15,8,2,14,7
145,16,11,2,3,10
145,17,7,10,16,18
145,18,-1,-1,-1,-1
145,19,-1,-1,-1,-1
145,20,7,16,14,19
145,21,-1,-1,-1,-1
145,22,10,2,17,2
145,23,17,12,1,0
145,24,-1,-1,-1,-1
145,25,-1,-1,-1,-1
145,26,17,11,1,15
145,27,8,17,7,16
145,28,17,13,6,5
145,29,9,2,19,4
146,0,5,17,17,15
146,1,13,15,6,12
146,2,-1,-1,-1,-1
146,3,7,17,3,6
146,4,9,3,7,9
146,5,-1,-1,-1,-1
146,6,7,12,9,2
146,7,6,17,9,7
146,8,13,16,11,2
146,9,-1,-1,-1,-1
146,10,-1,-1,-1,-1
146,11,-1,-1,-1,-1
146,12,-1,-1,-1,-1
146,13,12,2,5,5
146,14,7,11,13,17
146,15,8,2,14,7
146,16,11,2,3,10
146,17,7,10,16,18
146,18,-1,-1,-1,-1
146,19,-1,-1,-1,-1
146,20,7,16,14,19
146,21,-1,-1,-1,-1
146,22,10,2,17,2
146,23,17,12,1,0
146,24,-1,-1,-1,-1
146,25,-1,-1,-1,-1
146,26,17,11,1,15
146,27,8,17,7,16
146,28,17,13,6,5
146,29,9,2,19,4
147,0,5,17,17,15
147,1,13,15,6,12
147,2,-1,-1,-1,-1
147,3,7,17,3,6
147,4,9,3,7,9
147,5,-1,-1,-1,-1
147,6,7,12,9,2
147,7,6,17,9,7
147,8,13,16,11,2
147,9,-1,-1,-1,-1
147,10,-1,-1,-1,-1
147,11,-1,-1,-1,-1
147,12,-1,-1,-1,-1
147,13,12,2,5,5
147,14,7,11,13,17
147,15,8,2,14,7
147,16,11,2,3,10
147,17,7,10,16,18
147,18,-1,-1,-1,-1
147,19,-1,-1,-1,-1
147,20,7,16,14,19
147,21,-1,-1,-1,-1
147,22,10,2,17,2
147,23,17,12,1,0
147,24,-1,-1,-1,-1
147,25,-1,-1,-1,-1
147,26,17,11,1,15
147,27,8,17,7,16
147,28,17,13,6,5
147,29,9,2,19,4
148,0,5,17,17,15
148,1,13,15,6,12
148,2,-1,-1,-1,-1
148,3,7,17,3,6
148,4,9,3,7,9
148,5,-1,-1,-1,-1
148,6,7,12,9,2
148,7,6,17,9,7
148,8,13,16,11,2
148,9,-1,-1,-1,-1
148,10,-1,-1,-1,-1
148,11,-1,-1,-1,-1
148,12,-1,-1,-1,-1
148,13,12,2,5,5
148,14,7,11,13,17
148,15,8,2,14,7
148,16,11,2,3,10
148,17,7,10,16,18
148,18,-1,-1,-1,-1
148,19,-1,-1,-1,-1
148,20,7,16,14,19
148,21,-1,-1,-1,-1
148,22,10,2,17,2
148,23,17,12,1,0
148,24,-1,-1,-1,-1
148,25,-1,-1,-1,-1
148,26,17,11,1,15
148,27,8,17,7,16
148,28,17,13,6,5
148,29,9,2,19,4
149,0,5,17,17,15
149,1,13,15,6,12
149,2,-1,-1,-1,-1
149,3,7,17,3,6
149,4,9,3,7,9
149,5,-1,-1,-1,-1
149,6,7,12,9,2
149,7,6,17,9,7
149,8,13,16,11,2
149,9,-1,-1,-1,-1
149,10,-1,-1,-1,-1
149,11,-1,-1,-1,-1
149,12,-1,-1,-1,-1
149,13,12,2,5,5
149,14,7,11,13,17
149,15,8,2,14,7
149,16,11,2,3,10
149,17,7,10,16,18
149,18,-1,-1,-1,-1
149,19,-1,-1,-1,-1
149,20,7,16,14,19
149,21,-1,-1,-1,-1
149,22,10,2,17,2
149,23,17,12,1,0
149,24,-1,-1,-1,-1
149,25,-1,-1,-1,-1
149,26,17,11,1,15
149,27,8,17,7,16
149,28,17,13,6,5
149,29,9,2,19,4
150,0,5,17,17,15
150,1,13,15,6,12
150,2,-1,-1,-1,-1
150,3,7,17,3,6
150,4,9,3,7,9
150,5,-1,-1,-1,-1
150,6,7,12,9,2
150,7,6,17,9,7
150,8,13,16,11,2
150,9,-1,-1,-1,-1
150,10,-1,-1,-1,-1
150,11,-1,-1,-1,-1
150,12,-1,-1,-1,-1
150,13,12,2,5,5
150,14,7,11,13,17
150,15,8,2,14,7
150,16,11,2,3,10
150,17,7,10,16,18
150,18,-1,-1,-1,-1
150,19,-1,-1,-1,-1
150,20,7,16,14,19
150,21,-1,-1,-1,-1
150,22,10,2,17,2
150,23,17,12,1,0
150,24,-1,-1,-1,-1
150,25,-1,-1,-1,-1
150,26,17,11,1,15
150,27,8,17,7,16
150,28,17,13,6,5
150,29,9,2,19,4
151,0,5,17,17,15
151,1,13,15,6,12
151,2,-1,-1,-1,-1
151,3,7,17,3,6
151,4,9,3,7,9
151,5,-1,-1,-1,-1
151,6,7,12,9,2
151,7,6,17,9,7
151,8,13,16,11,2
151,9,-1,-1,-1,-1
151,10,-1,-1,-1,-1
151,11,-1,-1,-1,-1
151,12,-1,-1,-1,-1
151,13,12,2,5,5
151,14,7,11,13,17
151,15,8,2,14,7
151,16,11,2,3,10
151,17,7,10,16,18
151,18,-1,-1,-1,-1
151,19,-1,-1,-1,-1
151,20,7,16,14,19
151,21,-1,-1,-1,-1
151,22,10,2,17,2
151,23,17,12,1,0
151,24,-1,-1,-1,-1
151,25,-1,-1,-1,-1
151,26,17,11,1,15
151,27,8,17,7,16
151,28,17,13,6,5
151,29,9,2,19,4
152,0,5,17,17,15
152,1,13,15,6,12
152,2,-1,-1,-1,-1
152,3,7,17,3,6
152,4,9,3,7,9
152,5,-1,-1,-1,-1
152,6,7,12,9,2
152,7,6,17,9,7
152,8,13,16,11,2
152,9,-1,-1,-1,-1
152,10,-1,-1,-1,-1
152,11,-1,-1,-1,-1
152,12,-1,-1,-1,-1
152,13,12,2,5,5
152,14,7,11,13,17
152,15,8,2,14,7
152,16,11,2,3,10
152,17,7,10,16,18
152,18,-1,-1,-1,-1
152,19,-1,-1,-1,-1
152,20,7,16,14,19
152,21,-1,-1,-1,-1
152,22,10,2,17,2
152,23,17,12,1,0
152,24,-1,-1,-1,-1
152,25,-1,-1,-1,-1
152,26,17,11,1,15
152,27,8,17,7,16
152,28,17,13,6,5
152,29,9,2,19,4
153,0,5,17,17,15
153,1,13,15,6,12
153,2,-1,-1,-1,-1
153,3,7,17,3,6
153,4,9,3,7,9
153,5,-1,-1,-1,-1
153,6,7,12,9,2
153,7,6,17,9,7
153,8,13,16,11,2
153,9,-1,-1,-1,-1
153,10,-1,-1,-1,-1
153,11,-1,-1,-1,-1
153,12,-1,-1,-1,-1
153,13,12,2,5,5
153,14,7,11,13,17
153,15,8,2,14,7
153,16,11,2,3,10
153,17,7,10,16,18
153,18,-1,-1,-1,-1
153,19,-1,-1,-1,-1
153,20,7,16,14,19
153,21,-1,-1,-1,-1
153,22,10,2,17,2
153,23,17,12,1,0
153,24,-1,-1,-1,-1
153,25,-1,-1,-1,-1
153,26,17,11,1,15
153,27,8,17,7,16
153,28,17,13,6,5
153,29,9,2,19,4
154,0,5,17,17,15
154,1,13,15,6,12
154,2,-1,-1,-1,-1
154,3,7,17,3,6
154,4,9,3,7,9
154,5,-1,-1,-1,-1
154,6,7,12,9,2
154,7,6,17,9,7
154,8,13,16,11,2
154,9,-1,-1,-1,-1
154,10,-1,-1,-1,-1
154,11,-1,-1,-1,-1
154,12,-1,-1,-1,-1
154,13,12,2,5,5
154,14,7,11,13,17
154,15,8,2,14,7
154,16,11,2,3,10
154,17,7,10,16,18
154,18,-1,-1,-1,-1
154,19,-1,-1,-1,-1
154,20,7,16,14,19
154,21,-1,-1,-1,-1
154,22,10,2,17,2
154,23,17,12,1,0
154,24,-1,-1,-1,-1
154,25,-1,-1,-1,-1
154,26,17,11,1,15
154,27,8,17,7,16
154,28,17,13,6,5
154,29,9,2,19,4
155,0,5,17,17,15
155,1,13,15,6,12
155,2,-1,-1,-1,-1
155,3,7,17,3,6
155,4,9,3,7,9
155,5,-1,-1,-1,-1
155,6,7,12,9,2
155,7,6,17,9,7
155,8,13,16,11,2
155,9,-1,-1,-1,-1
155,10,-1,-1,-1,-1
155,11,-1,-1,-1,-1
155,12,-1,-1,-1,-1
155,13,12,2,5,5
155,14,7,11,13,17
155,15,8,2,14,7
155,16,11,2,3,10
155,17,7,10,16,18
155,18,-1,-1,-1,-1
155,19,-1,-1,-1,-1
155,20,7,16,14,19
155,21,-1,-1,-1,-1
155,22,10,2,17,2
155,23,17,12,1,0
155,24,-1,-1,-1,-1
155,25,-1,-1,-1,-1
155,26,17,11,1,15
155,27,8,17,7,16
155,28,17,13,6,5
155,29,9,2,19,4
156,0,5,17,17,15
156,1,13,15,6,12
156,2,-1,-1,-1,-1
156,3,7,17,3,6
156,4,9,3,7,9
156,5,-1,-1,-1,-1
156,6,7,12,9,2
156,7,6,17,9,7
156,8,13,16,11,2
156,9,-1,-1,-1,-1
156,10,-1,-1,-1,-1
156,11,-1,-1,-1,-1
156,12,-1,-1,-1,-1
156,13,12,2,5,5
156,14,7,11,13,17
156,15,8,2,14,7
156,16,11,2,3,10
156,17,7,10,16,18
156,18,-1,-1,-1,-1
156,19,-1,-1,-1,-1
156,20,7,16,14,19
156,21,-1,-1,-1,-1
156,22,10,2,17,2
156,23,17,12,1,0
156,24,-1,-1,-1,-1
156,25,-1,-1,-1,-1
156,26,17,11,1,15
156,27,8,17,7,16
156,28,17,13,6,5
156,29,9,2,19,4
157,0,5,17,17,15
157,1,13,15,6,12
157,2,-1,-1,-1,-1
157,3,7,17,3,6
157,4,9,3,7,9
157,5,-1,-1,-1,-1
157,6,7,12,9,2
157,7,6,17,9,7
157,8,13,16,11,2
157,9,-1,-1,-1,-1
157,10,-1,-1,-1,-1
157,11,-1,-1,-1,-1
157,12,-1,-1,-1,-1
157,13,12,2,5,5
157,14,7,11,13,17
157,15,8,2,14,7
157,16,11,2,3,10
157,17,7,10,16,18
157,18,-1,-1,-1,-1
157,19,-1,-1,-1,-1
157,20,7,16,14,19
157,21,-1,-1,-1,-1
157,22,10,2,17,2
157,23,17,12,1,0
157,24,-1,-1,-1,-1
157,25,-1,-1,-1,-1
157,26,17,11,1,15
157,27,8,17,7,16
157,28,17,13,6,5
157,29,9,2,19,4
158,0,5,17,17,15
158,1,13,15,6,12
158,2,-1,-1,-1,-1
158,3,7,17,3,6
158,4,9,3,7,9
158,5,-1,-1,-1,-1
158,6,7,12,9,2
158,7,6,17,9,7
158,8,13,16,11,2
158,9,-1,-1,-1,-1
158,10,-1,-1,-1,-1
158,11,-1,-1,-1,-1
158,12,-1,-1,-1,-1
158,13,12,2,5,5
158,14,7,11,13,17
158,15,8,2,14,7
158,16,11,2,3,10
158,17,7,10,16,18
158,18,-1,-1,-1,-1
158,19,-1,-1,-1,-1
158,20,7,16,14,19
158,21,-1,-1,-1,-1
158,22,10,2,17,2
158,23,17,12,1,0
158,24,-1,-1,-1,-1
158,25,-1,-1,-1,-1
158,26,17,11,1,15
158,27,8,17,7,16
158,28,17,13,6,5
158,29,9,2,19,4
159,0,5,17,17,15
159,1,13,15,6,12
159,2,-1,-1,-1,-1
159,3,7,17,3,6
159,4,9,3,7,9
159,5,-1,-1,-1,-1
159,6,7,12,9,2
159,7,6,17,9,7
159,8,13,16,11,2
159,9,-1,-1,-1,-1
159,10,-1,-1,-1,-1
159,11,-1,-1,-1,-1
159,12,-1,-1,-1,-1
159,13,12,2,5,5
159,14,7,11,13,17
159,15,8,2,14,7
159,16,11,2,3,10
159,17,7,10,16,18
159,18,-1,-1,-1,-1
159,19,-1,-1,-1,-1
159,20,7,16,14,19
159,21,-1,-1,-1,-1
159,22,10,2,17,2
159,23,17,12,1,0
159,24,-1,-1,-1,-1
159,25,-1,-1,-1,-1
159,26,17,11,1,15
159,27,8,17,7,16
159,28,17,13,6,5
159,29,9,2,19,4
160,0,5,17,17,15
160,1,13,15,6,12
160,2,-1,-1,-1,-1
160,3,7,17,3,6
160,4,9,3,7,9
160,5,-1,-1,-1,-1
160,6,7,12,9,2
160,7,6,17,9,7
160,8,13,16,11,2
160,9,-1,-1,-1,-1
160,10,-1,-1,-1,-1
160,11,-1,-1,-1,-1
160,12,-1,-1,-1,-1
160,13,12,2,5,5
160,14,7,11,13,17
160,15,8,2,14,7
160,16,11,2,3,10
160,17,7,10,16,18
160,18,-1,-1,-1,-1
160,19,-1,-1,-1,-1
160,20,7,16,14,19
160,21,-1,-1,-1,-1
160,22,10,2,17,2
160,23,17,12,1,0
160,24,-1,-1,-1,-1
160,25,-1,-1,-1,-1
160,26,17,11,1,15
160,27,8,17,7,16
160,28,17,13,6,5
160,29,9,2,19,4
161,0,5,17,17,15
161,1,13,15,6,12
161,2,-1,-1,-1,-1
161,3,7,17,3,6
161,4,9,3,7,9
161,5,-1,-1,-1,-1
161,6,7,12,9,2
161,7,6,17,9,7
161,8,13,16,11,2
161,9,-1,-1,-1,-1
161,10,-1,-1,-1,-1
161,11,-1,-1,-1,-1
161,12,-1,-1,-1,-1
161,13,12,2,5,5
161,14,7,11,13,17
161,15,8,2,14,7
161,16,11,2,3,10
161,17,7,10,16,18
161,18,-1,-1,-1,-1
161,19,-1,-1,-1,-1
161,20,7,16,14,19
161,21,-1,-1,-1,-1
161,22,10,2,17,2
161,23,17,12,1,0
161,24,-1,-1,-1,-1
161,25,-1,-1,-1,-1
161,26,17,11,1,15
161,27,8,17,7,16
161,28,17,13,6,5
161,29,9,2,19,4
162,0,5,17,17,15
162,1,13,15,6,12
162,2,-1,-1,-1,-1
162,3,7,17,3,6
162,4,9,3,7,9
162,5,-1,-1,-1,-1
162,6,7,12,9,2
162,7,6,17,9,7
162,8,13,16,11,2
162,9,-1,-1,-1,-1
162,10,-1,-1,-1,-1
162,11,-1,-1,-1,-1
162,12,-1,-1,-1,-1
162,13,12,2,5,5
162,14,7,11,13,17
162,15,8,2,14,7
162,16,11,2,3,10
162,17,7,10,16,18
162,18,-1,-1,-1,-1
162,19,-1,-1,-1,-1
162,20,7,16,14,19
162,21,-1,-1,-1,-1
162,22,10,2,17,2
162,23,17,12,1,0
162,24,-1,-1,-1,-1
162,25,-1,-1,-1,-1
162,26,17,11,1,15
162,27,8,17,7,16
162,28,17,13,6,5
162,29,9,2,19,4
163,0,5,17,17,15
163,1,13,15,6,12
163,2,-1,-1,-1,-1
163,3,7,17,3,6
163,4,9,3,7,9
163,5,-1,-1,-1,-1
163,6,7,12,9,2
163,7,6,17,9,7
163,8,13,16,11,2
163,9,-1,-1,-1,-1
163,10,-1,-1,-1,-1
163,11,-1,-1,-1,-1
163,12,-1,-1,-1,-1
163,13,12,2,5,5
163,14,7,11,13,17
163,15,8,2,14,7
163,16,11,2,3,10
163,17,7,10,16,18
163,18,-1,-1,-1,-1
163,19,-1,-1,-1,-1
163,20,7,16,14,19
163,21,-1,-1,-1,-1
163,22,10,2,17,2
163,23,17,12,1,0
163,24,-1,-1,-1,-1
163,25,-1,-1,-1,-1
163,26,17,11,1,15
163,27,8,17,7,16
163,28,17,13,6,5
163,29,9,2,19,4
164,0,5,17,17,15
164,1,13,15,6,12
164,2,-1,-1,-1,-1
164,3,7,17,3,6
164,4,9,3,7,9
164,5,-1,-1,-1,-1
164,6,7,12,9,2
164,7,6,17,9,7
164,8,13,16,11,2
164,9,-1,-1,-1,-1
164,10,-1,-1,-1,-1
164,11,-1,-1,-1,-1
164,12,-1,-1,-1,-1
164,13,12,2,5,5
164,14,7,11,13,17
164,15,8,2,14,7
164,16,11,2,3,10
164,17,7,10,16,18
164,18,-1,-1,-1,-1
164,19,-1,-1,-1,-1
164,20,7,16,14,19
164,21,-1,-1,-1,-1
164,22,10,2,17,2
164,23,17,12,1,0
164,24,-1,-1,-1,-1
164,25,-1,-1,-1,-1
164,26,17,11,1,15
164,27,8,17,7,16
164,28,17,13,6,5
164,29,9,2,19,4
165,0,5,17,17,15
165,1,13,15,6,12
165,2,-1,-1,-1,-1
165,3,7,17,3,6
165,4,9,3,7,9
165,5,-1,-1,-1,-1
165,6,7,12,9,2
165,7,6,17,9,7
165,8,13,16,11,2
165,9,-1,-1,-1,-1
165,10,-1,-1,-1,-1
165,11,-1,-1,-1,-1
165,12,-1,-1,-1,-1
165,13,12,2,5,5
165,14,7,11,13,17
165,15,8,2,14,7
165,16,11,2,3,10
165,17,7,10,16,18
165,18,-1,-1,-1,-1
165,19,-1,-1,-1,-1
165,20,7,16,14,19
165,21,-1,-1,-1,-1
165,22,10,2,17,2
165,23,17,12,1,0
165,24,-1,-1,-1,-1
165,25,-1,-1,-1,-1
165,26,17,11,1,15
165,27,8,17,7,16
165,28,17,13,6,5
165,29,9,2,19,4
166,0,5,17,17,15
166,1,13,15,6,12
166,2,-1,-1,-1,-1
166,3,7,17,3,6
166,4,9,3,7,9
166,5,-1,-1,-1,-1
166,6,7,12,9,2
166,7,6,17,9,7
166,8,13,16,11,2
166,9,-1,-1,-1,-1
166,10,-1,-1,-1,-1
166,11,-1,-1,-1,-1
166,12,-1,-1,-1,-1
166,13,12,2,5,5
166,14,7,11,13,17
166,15,8,2,14,7
166,16,11,2,3,10
166,17,7,10,16,18
166,18,-1,-1,-1,-1
166,19,-1,-1,-1,-1
166,20,7,16,14,19
166,21,-1,-1,-1,-1
166,22,10,2,17,2
166,23,17,12,1,0
166,24,-1,-1,-1,-1
166,25,-1,-1,-1,-1
166,26,17,11,1,15
166,27,8,17,7,16
166,28,17,13,6,5
166,29,9,2,19,4
167,0,5,17,17,15
167,1,13,15,6,12
167,2,-1,-1,-1,-1
167,3,7,17,3,6
167,4,9,3,7,9
167,5,-1,-1,-1,-1
167,6,7,12,9,2
167,7,6,17,9,7
167,8,13,16,11,2
167,9,-1,-1,-1,-1
167,10,-1,-1,-1,-1
167,11,-1,-1,-1,-1
167,12,-1,-1,-1,-1
167,13,12,2,5,5
167,14,7,11,13,17
167,15,8,2,14,7
167,16,11,2,3,10
167,17,7,10,16,18
167,18,-1,-1,-1,-1
167,19,-1,-1,-1,-1
167,20,7,16,14,19
167,21,-1,-1,-1,-1
167,22,10,2,17,2
167,23,17,12,1,0
167,24,-1,-1,-1,-1
167,25,-1,-1,-1,-1
167,26,17,11,1,15
167,27,8,17,7,16
167,28,17,13,6,5
167,29,9,2,19,4
168,0,5,17,17,15
168,1,13,15,6,12
168,2,-1,-1,-1,-1
168,3,7,17,3,6
168,4,9,3,7,9
168,5,-1,-1,-1,-1
168,6,7,12,9,2
168,7,6,17,9,7
168,8,13,16,11,2
168,9,-1,-1,-1,-1
168,10,-1,-1,-1,-1
168,11,-1,-1,-1,-1
168,12,-1,-1,-1,-1
168,13,12,2,5,5
168,14,7,11,13,17
168,15,8,2,14,7
168,16,11,2,3,10
168,17,7,10,16,18
168,18,-1,-1,-1,-1
168,19,-1,-1,-1,-1
168,20,7,16,14,19
168,21,-1,-1,-1,-1
168,22,10,2,17,2
168,23,17,12,1,0
168,24,-1,-1,-1,-1
168,25,-1,-1,-1,-1
168,26,17,11,1,15
168,27,8,17,7,16
168,28,17,13,6,5
168,29,9,2,19,4
169,0,5,17,17,15
169,1,13,15,6,12
169,2,-1,-1,-1,-1
169,3,7,17,3,6
169,4,9,3,7,9
169,5,-1,-1,-1,-1
169,6,7,12,9,2
169,7,6,17,9,7
169,8,13,16,11,2
169,9,-1,-1,-1,-1
169,10,-1,-1,-1,-1
169,11,-1,-1,-1,-1
169,12,-1,-1,-1,-1
169,13,12,2,5,5
169,14,7,11,13,17
169,15,8,2,14,7
169,16,11,2,3,10
169,17,7,10,16,18
169,18,-1,-1,-1,-1
169,19,-1,-1,-1,-1
169,20,7,16,14,19
169,21,-1,-1,-1,-1
169,22,10,2,17,2
169,23,17,12,1,0
169,24,-1,-1,-1,-1
169,25,-1,-1,-1,-1
169,26,17,11,1,15
169,27,8,17,7,16
169,28,17,13,6,5
169,29,9,2,19,4
170,0,5,17,17,15
170,1,13,15,6,12
170,2,-1,-1,-1,-1
170,3,7,17,3,6
170,4,9,3,7,9
170,5,-1,-1,-1,-1
170,6,7,12,9,2
170,7,6,17,9,7
170,8,13,16,11,2
170,9,-1,-1,-1,-1
170,10,-1,-1,-1,-1
170,11,-1,-1,-1,-1
170,12,-1,-1,-1,-1
170,13,12,2,5,5
170,14,7,11,13,17
170,15,8,2,14,7
170,16,11,2,3,10
170,17,7,10,16,18
170,18,-1,-1,-1,-1
170,19,-1,-1,-1,-1
170,20,7,16,14,19
170,21,-1,-1,-1,-1
170,22,10,2,17,2
170,23,17,12,1,0
170,24,-1,-1,-1,-1
170,25,-1,-1,-1,-1
170,26,17,11,1,15
170,27,8,17,7,16
170,28,17,13,6,5
170,29,9,2,19,4
171,0,5,17,17,15
171,1,13,15,6,12
171,2,-1,-1,-1,-1
171,3,7,17,3,6
171,4,9,3,7,9
171,5,-1,-1,-1,-1
171,6,7,12,9,2
171,7,6,17,9,7
171,8,13,16,11,2
171,9,-1,-1,-1,-1
171,10,-1,-1,-1,-1
171,11,-1,-1,-1,-1
171,12,-1,-1,-1,-1
171,13,12,2,5,5
171,14,7,11,13,17
171,15,8,2,14,7
171,16,11,2,3,10
171,17,7,10,16,18
171,18,-1,-1,-1,-1
171,19,-1,-1,-1,-1
171,20,7,16,14,19
171,21,-1,-1,-1,-1
171,22,10,2,17,2
171,23,17,12,1,0
171,24,-1,-1,-1,-1
171,25,-1,-1,-1,-1
171,26,17,11,1,15
171,27,8,17,7,16
171,28,17,13,6,5
171,29,9,2,19,4
172,0,5,17,17,15
172,1,13,15,6,12
172,2,-1,-1,-1,-1
172,3,7,17,3,6
172,4,9,3,7,9
172,5,-1,-1,-1,-1
172,6,7,12,9,2
172,7,6,17,9,7
172,8,13,16,11,2
172,9,-1,-1,-1,-1
172,10,-1,-1,-1,-1
172,11,-1,-1,-1,-1
172,12,-1,-1,-1,-1
172,13,12,2,5,5
172,14,7,11,13,17
172,15,8,2,14,7
172,16,11,2,3,10
172,17,7,10,16,18
172,18,-1,-1,-1,-1
172,19,-1,-1,-1,-1
172,20,7,16,14,19
172,21,-1,-1,-1,-1
172,22,10,2,17,2
172,23,17,12,1,0
172,24,-1,-1,-1,-1
172,25,-1,-1,-1,-1
172,26,17,11,1,15
172,27,8,17,7,16
172,28,17,13,6,5
172,29,9,2,19,4
173,0,5,17,17,15
173,1,13,15,6,12
173,2,-1,-1,-1,-1
173,3,7,17,3,6
173,4,9,3,7,9
173,5,-1,-1,-1,-1
173,6,7,12,9,2
173,7,6,17,9,7
173,8,13,16,11,2
173,9,-1,-1,-1,-1
173,10,-1,-1,-1,-1
173,11,-1,-1,-1,-1
173,12,-1,-1,-1,-1
173,13,12,2,5,5
173,14,7,11,13,17
173,15,8,2,14,7
173,16,11,2,3,10
173,17,7,10,16,18
173,18,-1,-1,-1,-1
173,19,-1,-1,-1,-1
173,20,7,16,14,19
173,21,-1,-1,-1,-1
173,22,10,2,17,2
173,23,17,12,1,0
173,24,-1,-1,-1,-1
173,25,-1,-1,-1,-1
173,26,17,11,1,15
173,27,8,17,7,16
173,28,17,13,6,5
173,29,9,2,19,4
174,0,5,17,17,15
174,1,13,15,6,12
174,2,-1,-1,-1,-1
174,3,7,17,3,6
174,4,9,3,7,9
174,5,-1,-1,-1,-1
174,6,7,12,9,2
174,7,6,17,9,7
174,8,13,16,11,2
174,9,-1,-1,-1,-1
174,10,-1,-1,-1,-1
174,11,-1,-1,-1,-1
174,12,-1,-1,-1,-1
174,13,12,2,5,5
174,14,7,11,13,17
174,15,8,2,14,7
174,16,11,2,3,10
174,17,7,10,16,18
174,18,-1,-1,-1,-1
174,19,-1,-1,-1,-1
